,SMILES_A,SMILES_B,Delta_Tg,cosine_sim,min_max_score_a_01,min_max_score_a_001,exponential_score_a_01,exponential_score_a_001
30,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC1CC(CC(C1)(C)C)OC(=O)C(=C)C,106.99451212764438,0.6850217286315338,0.7876714620616014,0.7857412026257979,0.37243754797365336,0.22728992642954893
31,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C(=O)C(C)CCCC(C)O,265.0162379893289,0.5882753152348668,0.4740804063382411,0.4692993191231343,0.08660364565869685,0.02548615157220514
32,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=CC(=O)C1=CC=CC=C1,157.87374978261897,0.495959689429635,0.6867025999407765,0.6838544417584199,0.2328498483789236,0.11236057142902006
33,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=C(F)F,271.98637599807046,0.5377554090584069,0.46024830239949543,0.4553414687849454,0.08120682484906908,0.023141355557646008
34,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CN(C)CCOC(=O)C1=C(C=C)C=CC=C1,163.0305831566081,0.4621634757994153,0.6764689639447099,0.6735277727078436,0.22202503508567908,0.1046171587499999
35,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(=O)C1=CC=C(C=C1)C=C,116.05445131857562,0.4663877212572371,0.7696921881346708,0.7675984807540769,0.3425560902698029,0.2004922269701478
36,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,FCOC(=O)C=C,217.0050439260312,0.46021783446603354,0.5693576914757733,0.5654427613982803,0.13490111471054292,0.04954767810951075
37,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=CN1CCCC1=O,86.98719671628425,0.5340245178488638,0.8273755921603347,0.8258062793617923,0.4479853609315996,0.29984425612185145
38,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,C=CC1=CC=NC=C1,89.86484562974823,0.5683494622556389,0.8216649536019114,0.8200437259073833,0.4362417019083737,0.28813151879854715
39,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,OCCCCCCCCO,302.0081736843483,0.576152603676719,0.4006706261033035,0.3952221772496972,0.06155078385556786,0.01527039890342205
40,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CCCCCCC(C)OC(=O)C=C,277.02831924228747,0.5062413002068882,0.45024266364172605,0.4452448696748327,0.07751381613644703,0.021580856537499856
41,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC1CC(N)CC(C)(C)C1,147.81944315911977,0.47954740416550373,0.7066551767870086,0.7039884056668906,0.25549605308986256,0.12914461243543623
42,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,O(C(=O)c1ccc(cc1)C(=O)OCCCCCCCCC)CC CCCCCCC,57.20183055101421,0.7834690726629393,0.8864840746803239,0.8854521117228722,0.5897594361769901,0.4529104565113239
43,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,Oc1ccc(cc1)c1ccc(Oc2cc3c(cc2)C(=O)N(C3= O)c2cccc(c2)N2C(=O)c3ccccc3C2=O)cc1,14.985970863199384,0.7015083522260708,0.9702606309454965,0.9699902730450011,0.8708041028020121,0.8126072632764748
44,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,Oc1ccc(cc1[N+](=O)[O-])S(=O)(=O)c1ccccc1,2.0974349702004247,0.5794444432043414,0.9958376809072953,0.9957998416428161,0.9808244300229919,0.9713749773471075
45,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,c1ccc(cc1)N(c1ccc(cc1)N(c1ccc(cc1)N(c1cccc c1)c1ccc2ccccc2c1)c1ccc(cc1)N(c1ccccc1)c1c cc2ccccc2c1)c1ccc2ccccc2c1,122.00894444386807,0.6986540313096379,0.7578756118045757,0.7556744810027991,0.3242349464404047,0.18462467029026045
46,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC=C(C)C([O-])=O,127.00288836850558,0.5668573899494922,0.7479652267672607,0.7456740015560539,0.30962701217409655,0.17228928271783472
47,C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc 1)O,CC(C)(c1c(Cl)c(Cl)cc(Cl)c1Cl)c1c(Cl)c(Cl)c( OP(=O)(Oc2ccccc2)Oc2ccccc2)c(Cl)c1Cl,171.8905686021165,0.39279246616144586,0.6588864943545314,0.655785462485027,0.20458877726901117,0.09253855425547679
